locus,locus_coords,cell_type,group,dataset,normalisation,resolution_bp,chrom,bin1_start,bin2_start,observed,expected,oe
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67470158,5,5.784615384615384,0.8643617021276596
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67480158,4,6.229508196721311,0.6421052631578947
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67490158,9,5.949152542372881,1.512820512820513
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67500158,12,5.09375,2.355828220858896
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67510158,5,4.894736842105263,1.021505376344086
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67520158,8,5.241379310344827,1.526315789473684
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67530158,17,4.618181818181818,3.681102362204725
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67540158,3,4.716981132075472,0.636
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67550158,6,4.173076923076923,1.43778801843318
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67560158,4,4.653061224489796,0.8596491228070176
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67580158,5,4.111111111111111,1.216216216216216
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67590158,3,4.26530612244898,0.7033492822966507
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67620158,2,3.119047619047619,0.6412213740458015
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67640158,1,2.925,0.3418803418803419
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67660158,1,2.628571428571429,0.3804347826086957
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67670158,5,2.633333333333333,1.89873417721519
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67680158,3,2.9,1.03448275862069
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67690158,5,2.433333333333333,2.054794520547945
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67710158,1,1.916666666666667,0.5217391304347826
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67740158,1,1.962962962962963,0.5094339622641509
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67780158,3,1.666666666666667,1.8
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67790158,1,1.769230769230769,0.5652173913043479
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67820158,1,1.541666666666667,0.6486486486486486
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67830158,1,1.590909090909091,0.6285714285714286
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67840158,3,2,1.5
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67860158,2,1.578947368421053,1.266666666666667
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67870158,1,1.4,0.7142857142857143
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67900158,2,1.692307692307692,1.181818181818182
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67920158,1,1.375,0.7272727272727273
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67930158,2,1.666666666666667,1.2
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67950158,2,1.928571428571429,1.037037037037037
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,67960158,2,1.571428571428571,1.272727272727273
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67340158,68000158,1,1.444444444444444,0.6923076923076923
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67350158,110,148.5061728395062,0.7407099509518663
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67360158,100,100.4,0.99601593625498
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67370158,40,42.21518987341772,0.9475262368815592
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67380158,30,25.62820512820513,1.170585292646323
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67390158,26,17.88311688311688,1.453885257806826
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67400158,15,14.5,1.03448275862069
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67410158,13,11.93243243243243,1.089467723669309
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67420158,17,11.16438356164384,1.522699386503067
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67430158,8,9.295774647887324,0.8606060606060606
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67440158,14,8.26086956521739,1.694736842105263
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67450158,8,7.984615384615385,1.001926782273603
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67460158,7,8.181818181818182,0.8555555555555556
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67470158,14,6.846153846153846,2.044943820224719
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67480158,10,5.784615384615384,1.728723404255319
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67490158,8,6.229508196721311,1.284210526315789
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67500158,11,5.949152542372881,1.849002849002849
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67510158,9,5.09375,1.766871165644172
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67520158,10,4.894736842105263,2.043010752688172
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67530158,14,5.241379310344827,2.671052631578947
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67540158,6,4.618181818181818,1.299212598425197
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67550158,1,4.716981132075472,0.212
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67560158,5,4.173076923076923,1.19815668202765
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67570158,1,4.653061224489796,0.2149122807017544
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67580158,4,4.456521739130435,0.8975609756097561
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67590158,4,4.111111111111111,0.972972972972973
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67600158,2,4.26530612244898,0.4688995215311005
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67610158,2,3.723404255319149,0.5371428571428571
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67620158,2,3.948717948717949,0.5064935064935064
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67640158,1,2.72972972972973,0.3663366336633663
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67660158,1,3.083333333333333,0.3243243243243243
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67670158,3,2.628571428571429,1.141304347826087
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67680158,3,2.633333333333333,1.139240506329114
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67690158,1,2.9,0.3448275862068966
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67710158,1,1.852941176470588,0.5396825396825397
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67730158,1,1.5625,0.64
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67740158,1,1.758620689655172,0.5686274509803921
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67750158,1,1.962962962962963,0.5094339622641509
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67760158,2,1.736842105263158,1.151515151515151
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67770158,1,1.708333333333333,0.5853658536585367
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67810158,1,1.869565217391304,0.5348837209302325
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67820158,2,1.818181818181818,1.1
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67830158,3,1.541666666666667,1.945945945945946
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67850158,2,2,1
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67860158,2,1.695652173913043,1.17948717948718
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67870158,1,1.578947368421053,0.6333333333333333
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67920158,1,1.615384615384615,0.6190476190476191
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67930158,2,1.375,1.454545454545455
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67940158,1,1.666666666666667,0.6
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67960158,1,1.928571428571429,0.5185185185185185
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67970158,1,1.571428571428571,0.6363636363636364
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67980158,1,1.2,0.8333333333333334
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,67990158,1,1.777777777777778,0.5625
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67350158,68030158,1,1.571428571428571,0.6363636363636364
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67360158,135,148.5061728395062,0.909053121622745
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67370158,84,100.4,0.8366533864541832
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67380158,43,42.21518987341772,1.018590704647676
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67390158,28,25.62820512820513,1.092546273136568
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67400158,15,17.88311688311688,0.8387799564270152
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67410158,12,14.5,0.8275862068965517
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67420158,21,11.93243243243243,1.7599093997735
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67430158,9,11.16438356164384,0.8061349693251533
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67440158,14,9.295774647887324,1.506060606060606
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67450158,13,8.26086956521739,1.573684210526316
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67460158,8,7.984615384615385,1.001926782273603
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67470158,13,8.181818181818182,1.588888888888889
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67480158,12,6.846153846153846,1.752808988764045
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67490158,6,5.784615384615384,1.037234042553191
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67500158,8,6.229508196721311,1.284210526315789
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67510158,5,5.949152542372881,0.8404558404558404
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67520158,10,5.09375,1.96319018404908
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67530158,6,4.894736842105263,1.225806451612903
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67540158,3,5.241379310344827,0.5723684210526316
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67550158,8,4.618181818181818,1.732283464566929
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67560158,4,4.716981132075472,0.848
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67570158,3,4.173076923076923,0.7188940092165899
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67580158,6,4.653061224489796,1.289473684210526
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67590158,3,4.456521739130435,0.6731707317073171
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67600158,2,4.111111111111111,0.4864864864864865
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67610158,2,4.26530612244898,0.4688995215311005
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67620158,1,3.723404255319149,0.2685714285714286
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67630158,1,3.948717948717949,0.2532467532467532
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67640158,2,3.119047619047619,0.6412213740458015
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67650158,3,2.72972972972973,1.099009900990099
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67660158,2,2.925,0.6837606837606838
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67670158,5,3.083333333333333,1.621621621621621
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67680158,1,2.628571428571429,0.3804347826086957
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67690158,3,2.633333333333333,1.139240506329114
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67700158,2,2.9,0.6896551724137931
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67720158,3,1.852941176470588,1.619047619047619
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67740158,1,1.5625,0.64
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67750158,1,1.758620689655172,0.5686274509803921
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67760158,2,1.962962962962963,1.018867924528302
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67770158,1,1.736842105263158,0.5757575757575757
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67810158,2,1.769230769230769,1.130434782608696
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67820158,3,1.869565217391304,1.604651162790698
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67840158,1,1.541666666666667,0.6486486486486486
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67880158,2,1.578947368421053,1.266666666666667
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67890158,1,1.4,0.7142857142857143
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67900158,1,1.764705882352941,0.5666666666666667
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67920158,1,1.692307692307692,0.5909090909090909
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,67930158,1,1.615384615384615,0.6190476190476191
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,68010158,1,1.777777777777778,0.5625
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,68020158,1,1.444444444444444,0.6923076923076923
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,68030158,2,1.666666666666667,1.2
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67360158,68040158,2,1.571428571428571,1.272727272727273
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67370158,99,148.5061728395062,0.6666389558566796
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67380158,122,100.4,1.215139442231076
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67390158,46,42.21518987341772,1.089655172413793
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67400158,27,25.62820512820513,1.053526763381691
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67410158,19,17.88311688311688,1.062454611474219
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67420158,25,14.5,1.724137931034483
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67430158,13,11.93243243243243,1.089467723669309
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67440158,7,11.16438356164384,0.6269938650306748
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67450158,10,9.295774647887324,1.075757575757576
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67460158,8,8.26086956521739,0.9684210526315791
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67470158,8,7.984615384615385,1.001926782273603
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67480158,14,8.181818181818182,1.711111111111111
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67490158,9,6.846153846153846,1.314606741573034
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67500158,9,5.784615384615384,1.555851063829787
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67510158,7,6.229508196721311,1.123684210526316
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67520158,15,5.949152542372881,2.521367521367521
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67530158,12,5.09375,2.355828220858896
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67540158,5,4.894736842105263,1.021505376344086
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67550158,6,5.241379310344827,1.144736842105263
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67560158,4,4.618181818181818,0.8661417322834646
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:RAW,RAW,10000,chrX,67370158,67570158,1,4.716981132075472,0.212
